,id_municipio,nome_municipio,ano,meanApgar1
0,3300100,Angra Dos Reis,2009,8.078968253968254
1,3300159,Aperibé,2009,8.493506493506494
2,3300209,Araruama,2009,7.8123287671232875
3,3300225,Areal,2009,7.5
4,3300233,Armação Dos Búzios,2009,8.002267573696145
5,3300258,Arraial Do Cabo,2009,8.279661016949152
6,3300308,Barra Do Piraí,2009,7.642857142857143
7,3300407,Barra Mansa,2009,8.140342751273737
8,3300456,Belford Roxo,2009,7.848914739679387
9,3300506,Bom Jardim,2009,8.823863636363637
10,3300605,Bom Jesus Do Itabapoana,2009,8.7374749498998
11,3300704,Cabo Frio,2009,8.084740558796438
12,3300803,Cachoeiras De Macacu,2009,8.489473684210527
13,3300902,Cambuci,2009,7.955882352941177
14,3300936,Carapebus,2009,8.666666666666666
15,3301009,Campos Dos Goytacazes,2009,7.9595319356411505
16,3301108,Cantagalo,2009,8.704651162790698
17,3301207,Carmo,2009,8.447698744769875
18,3301306,Casimiro De Abreu,2009,8.246428571428572
19,3301405,Conceição De Macabu,2009,8.372093023255815
20,3301504,Cordeiro,2009,8.635294117647058
21,3301603,Duas Barras,2009,8.57843137254902
22,3301702,Duque De Caxias,2009,8.09024186822352
23,3301801,Engenheiro Paulo De Frontin,2009,7.703703703703703
24,3301850,Guapimirim,2009,8.048565121412803
25,3301900,Itaboraí,2009,8.280541012216405
26,3302007,Itaguaí,2009,8.153713298791018
27,3302056,Italva,2009,7.97411003236246
28,3302106,Itaocara,2009,8.16260162601626
29,3302205,Itaperuna,2009,8.002892263195951
30,3302254,Itatiaia,2009,7.73202614379085
31,3302270,Japeri,2009,7.916310323762981
32,3302304,Laje Do Muriaé,2009,8.142857142857142
33,3302403,Macaé,2009,8.312268575660331
34,3302502,Magé,2009,7.9635761589403975
35,3302601,Mangaratiba,2009,7.867256637168142
36,3302700,Maricá,2009,7.3046875
37,3302858,Mesquita,2009,8.100522193211487
38,3302908,Miguel Pereira,2009,8.018181818181818
39,3303005,Miracema,2009,8.570652173913043
40,3303104,Natividade,2009,8.358744394618833
41,3303203,Nilópolis,2009,8.093321134492223
42,3303302,Niterói,2009,8.31409669211196
43,3303401,Nova Friburgo,2009,8.486026731470231
44,3303500,Nova Iguaçu,2009,7.809688038877567
45,3303609,Paracambi,2009,7.64929292929293
46,3303708,Paraíba Do Sul,2009,8.315217391304348
47,3303807,Paraty,2009,8.339055793991417
48,3303906,Petrópolis,2009,7.958323844226828
49,3303955,Pinheiral,2009,8.409691629955947
50,3304003,Piraí,2009,8.506561679790027
51,3304102,Porciúncula,2009,8.10135135135135
52,3304110,Porto Real,2009,7.872611464968153
53,3304128,Quatis,2009,8.25
54,3304144,Queimados,2009,7.898580968280467
55,3304151,Quissamã,2009,8.244897959183673
56,3304201,Resende,2009,8.03743068391867
57,3304300,Rio Bonito,2009,8.306718597857838
58,3304409,Rio Claro,2009,8.207920792079207
59,3304508,Rio Das Flores,2009,7.934426229508197
60,3304524,Rio Das Ostras,2009,8.266666666666667
61,3304557,Rio De Janeiro,2009,8.195972010406388
62,3304607,Santa Maria Madalena,2009,7.541176470588235
63,3304706,Santo Antônio De Pádua,2009,9.0
64,3304755,São Francisco De Itabapoana,2009,8.008771929824562
65,3304805,São Fidélis,2009,8.110132158590309
66,3304904,São Gonçalo,2009,8.194347411876786
67,3305109,São João De Meriti,2009,7.802903811252269
68,3305158,São José Do Vale Do Rio Preto,2009,8.237012987012987
69,3305208,São Pedro Da Aldeia,2009,8.094375595805529
70,3305307,São Sebastião Do Alto,2009,8.068965517241379
71,3305406,Sapucaia,2009,9.0
72,3305505,Saquarema,2009,7.853711790393013
73,3305554,Seropédica,2009,8.02954755309326
74,3305604,Silva Jardim,2009,8.333333333333334
75,3305703,Sumidouro,2009,8.485507246376812
76,3305802,Teresópolis,2009,8.44264240506329
77,3305901,Trajano De Moraes,2009,8.0
78,3306008,Três Rios,2009,8.754876462938881
79,3306107,Valença,2009,8.329506314580941
80,3306156,Varre-Sai,2009,8.226415094339623
81,3306206,Vassouras,2009,8.35776805251641
82,3306305,Volta Redonda,2009,8.394729766066147
