,id_municipio,nome_municipio,ano,meanApgar1
0,3300100,Angra Dos Reis,2013,8.173354109855863
1,3300159,Aperibé,2013,8.554545454545455
2,3300209,Araruama,2013,8.447485677912157
3,3300233,Armação Dos Búzios,2013,8.305841924398626
4,3300258,Arraial Do Cabo,2013,7.4
5,3300308,Barra Do Piraí,2013,8.067415730337078
6,3300407,Barra Mansa,2013,8.129558541266794
7,3300456,Belford Roxo,2013,7.9106837043867735
8,3300506,Bom Jardim,2013,8.493788819875776
9,3300605,Bom Jesus Do Itabapoana,2013,8.923809523809524
10,3300704,Cabo Frio,2013,8.22063227953411
11,3300803,Cachoeiras De Macacu,2013,8.206168831168831
12,3300902,Cambuci,2013,7.846715328467154
13,3300936,Carapebus,2013,9.0
14,3301009,Campos Dos Goytacazes,2013,7.984061076881864
15,3301108,Cantagalo,2013,8.437333333333333
16,3301207,Carmo,2013,8.746887966804978
17,3301306,Casimiro De Abreu,2013,8.495081967213114
18,3301405,Conceição De Macabu,2013,7.8
19,3301504,Cordeiro,2013,8.44186046511628
20,3301603,Duas Barras,2013,8.443298969072165
21,3301702,Duque De Caxias,2013,8.225609134468346
22,3301801,Engenheiro Paulo De Frontin,2013,8.0
23,3301850,Guapimirim,2013,8.15576923076923
24,3301900,Itaboraí,2013,8.571519389701209
25,3302007,Itaguaí,2013,8.196982397317687
26,3302106,Itaocara,2013,8.703196347031964
27,3302205,Itaperuna,2013,8.301876379690949
28,3302254,Itatiaia,2013,7.829787234042553
29,3302304,Laje Do Muriaé,2013,8.714285714285714
30,3302403,Macaé,2013,8.446402951424473
31,3302502,Magé,2013,8.05929203539823
32,3302601,Mangaratiba,2013,8.302631578947368
33,3302700,Maricá,2013,7.5
34,3302809,Mendes,2013,8.0
35,3302858,Mesquita,2013,8.27001048584411
36,3302908,Miguel Pereira,2013,8.141119221411191
37,3303005,Miracema,2013,8.72063492063492
38,3303104,Natividade,2013,8.155555555555555
39,3303203,Nilópolis,2013,8.248647604327665
40,3303302,Niterói,2013,8.316568286569096
41,3303401,Nova Friburgo,2013,8.380109565950274
42,3303500,Nova Iguaçu,2013,8.029716848892626
43,3303609,Paracambi,2013,7.956972111553785
44,3303708,Paraíba Do Sul,2013,8.50952380952381
45,3303807,Paraty,2013,8.318181818181818
46,3303856,Paty Do Alferes,2013,8.0
47,3303906,Petrópolis,2013,8.107979086155945
48,3303955,Pinheiral,2013,8.34020618556701
49,3304003,Piraí,2013,8.413965087281795
50,3304102,Porciúncula,2013,8.314814814814815
51,3304110,Porto Real,2013,8.205263157894738
52,3304128,Quatis,2013,9.0
53,3304144,Queimados,2013,7.97215667767815
54,3304151,Quissamã,2013,8.061170212765957
55,3304201,Resende,2013,8.132130872483222
56,3304300,Rio Bonito,2013,8.43342981186686
57,3304409,Rio Claro,2013,8.534351145038167
58,3304508,Rio Das Flores,2013,7.764705882352941
59,3304524,Rio Das Ostras,2013,8.18782014797951
60,3304557,Rio De Janeiro,2013,8.308797284721082
61,3304607,Santa Maria Madalena,2013,7.737373737373737
62,3304706,Santo Antônio De Pádua,2013,9.191369606003752
63,3304755,São Francisco De Itabapoana,2013,7.571428571428571
64,3304805,São Fidélis,2013,8.033195020746888
65,3304904,São Gonçalo,2013,8.30534620819595
66,3305000,São João Da Barra,2013,8.231707317073171
67,3305109,São João De Meriti,2013,7.945397815912637
68,3305158,São José Do Vale Do Rio Preto,2013,8.89010989010989
69,3305208,São Pedro Da Aldeia,2013,8.14354066985646
70,3305307,São Sebastião Do Alto,2013,8.320512820512821
71,3305505,Saquarema,2013,8.271739130434783
72,3305554,Seropédica,2013,8.255395683453237
73,3305604,Silva Jardim,2013,8.0
74,3305703,Sumidouro,2013,8.884057971014492
75,3305802,Teresópolis,2013,8.495665878644601
76,3305901,Trajano De Moraes,2013,8.071428571428571
77,3306008,Três Rios,2013,8.776953793496862
78,3306107,Valença,2013,8.260259179265658
79,3306156,Varre-Sai,2013,8.095238095238095
80,3306206,Vassouras,2013,8.324452901998097
81,3306305,Volta Redonda,2013,8.427551020408163
